,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
2795,root vegetables,"tropical fruit, whole milk, other vegetables",0.10899847483477376,0.01708185053380783,0.007015760040671073,0.06436567164179105,3.7680736940298507,0.005153864385130453,1.0505366462888914
2786,"tropical fruit, whole milk, other vegetables",root vegetables,0.01708185053380783,0.10899847483477376,0.007015760040671073,0.4107142857142857,3.7680736940298507,0.005153864385130453,1.5120025881591717
1454,butter,"whipped/sour cream, whole milk",0.05541433655312659,0.032231825114387394,0.006710726995424504,0.12110091743119267,3.7571846149393684,0.0049246217908143234,1.1011141029491835
1451,"whipped/sour cream, whole milk",butter,0.032231825114387394,0.05541433655312659,0.006710726995424504,0.20820189274447948,3.7571846149393684,0.0049246217908143234,1.1929627701699557
2864,tropical fruit,"root vegetables, whole milk, yogurt",0.10493136756481952,0.014539908490086425,0.0056939501779359435,0.054263565891472874,3.7320431506478022,0.004168257695803845,1.0420028836457282
2857,"root vegetables, whole milk, yogurt",tropical fruit,0.014539908490086425,0.10493136756481952,0.0056939501779359435,0.39160839160839167,3.7320431506478022,0.004168257695803845,1.4712047636578254
2739,root vegetables,"other vegetables, pip fruit, whole milk",0.10899847483477376,0.013523131672597865,0.005490594814438231,0.050373134328358216,3.7249607227022783,0.00401659408713524,1.038804717924337
2730,"other vegetables, pip fruit, whole milk",root vegetables,0.013523131672597865,0.10899847483477376,0.005490594814438231,0.40601503759398494,3.724960722702278,0.00401659408713524,1.5000405423667733
1546,"tropical fruit, citrus fruit",pip fruit,0.0199288256227758,0.07564819522114896,0.005592272496187087,0.28061224489795916,3.709437403993855,0.004084692804947107,1.28491456550819
1551,pip fruit,"tropical fruit, citrus fruit",0.07564819522114896,0.0199288256227758,0.005592272496187087,0.07392473118279569,3.709437403993855,0.004084692804947107,1.0583061737832435
1683,yogurt,"tropical fruit, curd",0.13950177935943062,0.010269445856634469,0.0052872394509405184,0.03790087463556851,3.6906445746615475,0.0038546334809046777,1.0287199396096192
1678,"tropical fruit, curd",yogurt,0.010269445856634469,0.13950177935943062,0.0052872394509405184,0.5148514851485149,3.6906445746615475,0.0038546334809046777,1.7736800058101532
1142,root vegetables,"other vegetables, beef",0.10899847483477376,0.019725470259278087,0.007930859176410779,0.07276119402985076,3.688692491152486,0.005780813002750778,1.0571974807666538
1139,"other vegetables, beef",root vegetables,0.019725470259278087,0.10899847483477376,0.007930859176410779,0.40206185567010316,3.688692491152486,0.005780813002750778,1.4901232403625337
2820,"root vegetables, whole milk","other vegetables, yogurt",0.048906964921199794,0.04341637010676157,0.007829181494661922,0.1600831600831601,3.68716131011213,0.005705818604844707,1.1389027870758606
2817,"other vegetables, yogurt","root vegetables, whole milk",0.04341637010676157,0.048906964921199794,0.007829181494661922,0.18032786885245902,3.68716131011213,0.005705818604844707,1.1603335027961361
2802,"other vegetables, whipped/sour cream","root vegetables, whole milk",0.02887646161667514,0.048906964921199794,0.005185561769191663,0.1795774647887324,3.671817809141753,0.0037733016738565593,1.1592721972634301
2807,"root vegetables, whole milk","other vegetables, whipped/sour cream",0.048906964921199794,0.02887646161667514,0.005185561769191663,0.10602910602910603,3.671817809141753,0.0037733016738565593,1.0863033068892542
2046,root vegetables,"other vegetables, onions",0.10899847483477376,0.014234875444839857,0.0056939501779359435,0.05223880597014926,3.6697761194029854,0.004142370464985427,1.040098635357413
2043,"other vegetables, onions",root vegetables,0.014234875444839857,0.10899847483477376,0.0056939501779359435,0.4,3.6697761194029854,0.004142370464985427,1.4850025419420438
2722,"yogurt, fruit/vegetable juice","other vegetables, whole milk",0.018708693441789527,0.07483477376715811,0.005083884087442806,0.2717391304347826,3.631187972589792,0.003683823246247372,1.2703761315436037
2719,"other vegetables, whole milk","yogurt, fruit/vegetable juice",0.07483477376715811,0.018708693441789527,0.005083884087442806,0.06793478260869565,3.631187972589792,0.003683823246247372,1.0528139965405874
1419,butter,"other vegetables, whipped/sour cream",0.05541433655312659,0.02887646161667514,0.005795627859684799,0.10458715596330276,3.6218826721798685,0.004195457897194921,1.0845539516780984
1414,"other vegetables, whipped/sour cream",butter,0.02887646161667514,0.05541433655312659,0.005795627859684799,0.2007042253521127,3.6218826721798685,0.004195457897194921,1.1817723718894806
1394,butter,"domestic eggs, whole milk",0.05541433655312659,0.029994916115912557,0.005998983223182512,0.10825688073394496,3.6091743119266058,0.004336834846652532,1.087762902709522
1391,"domestic eggs, whole milk",butter,0.029994916115912557,0.05541433655312659,0.005998983223182512,0.2,3.6091743119266058,0.004336834846652532,1.1807320793085918
2847,"whipped/sour cream, yogurt","other vegetables, whole milk",0.02074224707676665,0.07483477376715811,0.005592272496187087,0.2696078431372549,3.602708066922421,0.004040031128774758,1.2666691688020115
2846,"other vegetables, whole milk","whipped/sour cream, yogurt",0.07483477376715811,0.02074224707676665,0.005592272496187087,0.07472826086956522,3.6027080669224207,0.004040031128774758,1.058346117696769
694,napkins,hygiene articles,0.05236400610066091,0.03294356888662939,0.006100660904931368,0.11650485436893203,3.5364976627112545,0.004375603662774364,1.0945803560953535
695,hygiene articles,napkins,0.03294356888662939,0.05236400610066091,0.006100660904931368,0.18518518518518517,3.5364976627112545,0.004375603662774364,1.1630078106946433
2851,whipped/sour cream,"other vegetables, yogurt, whole milk",0.07168276563294357,0.02226741230299949,0.005592272496187087,0.07801418439716312,3.5035137148223714,0.003996082798819051,1.0604638066559775
2842,"other vegetables, yogurt, whole milk",whipped/sour cream,0.02226741230299949,0.07168276563294357,0.005592272496187087,0.2511415525114155,3.503513714822371,0.003996082798819051,1.2396431361364961
2789,"tropical fruit, whole milk","other vegetables, root vegetables",0.04229791560752415,0.047381799694966954,0.007015760040671073,0.1658653846153846,3.5006138577088146,0.005011608675840747,1.142043721403152
2792,"other vegetables, root vegetables","tropical fruit, whole milk",0.047381799694966954,0.04229791560752415,0.007015760040671073,0.148068669527897,3.5006138577088146,0.005011608675840747,1.1241540839468356
2106,pip fruit,"tropical fruit, other vegetables",0.07564819522114896,0.035892221657346214,0.00945602440264362,0.125,3.4826487252124645,0.006740842611787944,1.101837460963033
2103,"tropical fruit, other vegetables",pip fruit,0.035892221657346214,0.07564819522114896,0.00945602440264362,0.26345609065155806,3.482648725212464,0.006740842611787944,1.2549853349497477
2830,"tropical fruit, yogurt","other vegetables, whole milk",0.029283172343670564,0.07483477376715811,0.007625826131164209,0.2604166666666667,3.4798884737318843,0.005434426553640922,1.2509276298359553
2835,"other vegetables, whole milk","tropical fruit, yogurt",0.07483477376715811,0.029283172343670564,0.007625826131164209,0.10190217391304347,3.479888473731884,0.005434426553640922,1.0808586764826904
2716,"other vegetables, whole milk, fruit/vegetable juice",yogurt,0.01047280122013218,0.13950177935943062,0.005083884087442806,0.4854368932038835,3.4797899742421237,0.0036229096823567506,1.6722889948297857
2725,yogurt,"other vegetables, whole milk, fruit/vegetable juice",0.13950177935943062,0.01047280122013218,0.005083884087442806,0.03644314868804664,3.4797899742421237,0.0036229096823567506,1.026952584512843
2751,"yogurt, whole milk","other vegetables, pip fruit",0.05602440264361973,0.026131164209456024,0.005083884087442806,0.09074410163339382,3.4726390644530283,0.0036199012222256966,1.0710613343724347
2746,"other vegetables, pip fruit","yogurt, whole milk",0.026131164209456024,0.05602440264361973,0.005083884087442806,0.19455252918287938,3.4726390644530283,0.0036199012222256966,1.1719890266695157
1165,root vegetables,"beef, whole milk",0.10899847483477376,0.02125063548551093,0.008032536858159633,0.07369402985074627,3.4678506391487542,0.00571625000096922,1.0566156281566286
1164,"beef, whole milk",root vegetables,0.02125063548551093,0.10899847483477376,0.008032536858159633,0.37799043062200954,3.467850639148754,0.00571625000096922,1.4324562981502482
2599,whipped/sour cream,"root vegetables, yogurt",0.07168276563294357,0.025826131164209457,0.006405693950177936,0.08936170212765958,3.460127324509968,0.004554405442728249,1.069770369983228
2598,"root vegetables, yogurt",whipped/sour cream,0.025826131164209457,0.07168276563294357,0.006405693950177936,0.2480314960629921,3.4601273245099677,0.004554405442728249,1.234516112718494
2849,"yogurt, whole milk","other vegetables, whipped/sour cream",0.05602440264361973,0.02887646161667514,0.005592272496187087,0.0998185117967332,3.4567431814115177,0.003974485983651448,1.0788086081637338
2844,"other vegetables, whipped/sour cream","yogurt, whole milk",0.02887646161667514,0.05602440264361973,0.005592272496187087,0.1936619718309859,3.4567431814115177,0.003974485983651448,1.1706946272891352
2104,"other vegetables, pip fruit",tropical fruit,0.026131164209456024,0.10493136756481952,0.00945602440264362,0.3618677042801557,3.4486132476698947,0.006714045606084533,1.4026380398526914
2105,tropical fruit,"other vegetables, pip fruit",0.10493136756481952,0.026131164209456024,0.00945602440264362,0.09011627906976745,3.4486132476698943,0.006714045606084533,1.0703222987602146
2856,"tropical fruit, whole milk, yogurt",root vegetables,0.015149974580579562,0.10899847483477376,0.0056939501779359435,0.3758389261744967,3.448111790043074,0.00404262605486718,1.4275185725765456
2865,root vegetables,"tropical fruit, whole milk, yogurt",0.10899847483477376,0.015149974580579562,0.0056939501779359435,0.05223880597014926,3.4481117900430736,0.00404262605486718,1.0391330976866326
1688,curd,"whipped/sour cream, whole milk",0.05327910523640061,0.032231825114387394,0.005897305541433655,0.11068702290076336,3.4340910732776266,0.004180022739202949,1.0882200078112898
1685,"whipped/sour cream, whole milk",curd,0.032231825114387394,0.05327910523640061,0.005897305541433655,0.18296529968454256,3.434091073277626,0.004180022739202949,1.158727890502166
1393,domestic eggs,"butter, whole milk",0.06344687341128623,0.02755465175394001,0.005998983223182512,0.09455128205128205,3.4314090737061216,0.004250726721458204,1.0739927385938786
1392,"butter, whole milk",domestic eggs,0.02755465175394001,0.06344687341128623,0.005998983223182512,0.21771217712177124,3.4314090737061216,0.004250726721458204,1.197197628799724
2764,"root vegetables, rolls/buns","other vegetables, whole milk",0.024300965937976614,0.07483477376715811,0.0062023385866802234,0.25523012552301255,3.4105819083136257,0.004383781298388329,1.2422162307283664
2761,"other vegetables, whole milk","root vegetables, rolls/buns",0.07483477376715811,0.024300965937976614,0.0062023385866802234,0.08288043478260869,3.4105819083136253,0.004383781298388329,1.063873317140221
2854,"tropical fruit, root vegetables, whole milk",yogurt,0.011997966446365024,0.13950177935943062,0.0056939501779359435,0.4745762711864407,3.4019370460048424,0.004020212509973278,1.6377224199288258
2867,yogurt,"tropical fruit, root vegetables, whole milk",0.13950177935943062,0.011997966446365024,0.0056939501779359435,0.04081632653061224,3.401937046004842,0.004020212509973278,1.0300446732793216
1453,whipped/sour cream,"butter, whole milk",0.07168276563294357,0.02755465175394001,0.006710726995424504,0.09361702127659574,3.397503336735495,0.004735533351649445,1.0728857128536342
1452,"butter, whole milk",whipped/sour cream,0.02755465175394001,0.07168276563294357,0.006710726995424504,0.24354243542435425,3.397503336735495,0.004735533351649445,1.2271901000657186
2803,"other vegetables, root vegetables","whipped/sour cream, whole milk",0.047381799694966954,0.032231825114387394,0.005185561769191663,0.10944206008583691,3.3954658073949715,0.003658359887818554,1.0866987216787842
2806,"whipped/sour cream, whole milk","other vegetables, root vegetables",0.032231825114387394,0.047381799694966954,0.005185561769191663,0.1608832807570978,3.3954658073949715,0.003658359887818554,1.1352630432206596
2438,"pip fruit, yogurt",tropical fruit,0.017996949669547534,0.10493136756481952,0.006405693950177936,0.3559322033898305,3.3920476941269215,0.0045172494093570865,1.3897118240440958
2439,tropical fruit,"pip fruit, yogurt",0.10493136756481952,0.017996949669547534,0.006405693950177936,0.061046511627906974,3.3920476941269215,0.0045172494093570865,1.0458484498875407
1679,"tropical fruit, yogurt",curd,0.029283172343670564,0.05327910523640061,0.0052872394509405184,0.18055555555555555,3.3888623833757423,0.003727058229986439,1.1553204139487994
1682,curd,"tropical fruit, yogurt",0.05327910523640061,0.029283172343670564,0.0052872394509405184,0.09923664122137404,3.3888623833757423,0.003727058229986439,1.0776602069743997
1697,"margarine, whole milk",domestic eggs,0.024199288256227757,0.06344687341128623,0.005185561769191663,0.2142857142857143,3.3774038461538463,0.0036501925905555546,1.191976706567454
1700,domestic eggs,"margarine, whole milk",0.06344687341128623,0.024199288256227757,0.005185561769191663,0.08173076923076923,3.3774038461538463,0.0036501925905555546,1.062652083993218
1693,curd,"whole milk, yogurt",0.05327910523640061,0.05602440264361973,0.010066090493136757,0.18893129770992367,3.37230365331597,0.007081160448880861,1.1638663835641019
1692,"whole milk, yogurt",curd,0.05602440264361973,0.05327910523640061,0.010066090493136757,0.17967332123411978,3.37230365331597,0.007081160448880861,1.1540779048998744
2411,pip fruit,"tropical fruit, root vegetables",0.07564819522114896,0.021047280122013217,0.0052872394509405184,0.06989247311827956,3.3207365851124617,0.0036950506953962545,1.0525156410248875
2406,"tropical fruit, root vegetables",pip fruit,0.021047280122013217,0.07564819522114896,0.0052872394509405184,0.25120772946859904,3.3207365851124617,0.0036950506953962545,1.2344569263820786
1547,"tropical fruit, pip fruit",citrus fruit,0.02043721403152008,0.08276563294356888,0.005592272496187087,0.27363184079601993,3.306104612074762,0.00390077354126514,1.2627678614954976
1550,citrus fruit,"tropical fruit, pip fruit",0.08276563294356888,0.02043721403152008,0.005592272496187087,0.06756756756756757,3.3061046120747615,0.00390077354126514,1.0505455965459058
1517,"other vegetables, citrus fruit",root vegetables,0.02887646161667514,0.10899847483477376,0.010371123538383325,0.3591549295774648,3.295045459323103,0.007223633263540849,1.3903540282798035
1520,root vegetables,"other vegetables, citrus fruit",0.10899847483477376,0.02887646161667514,0.010371123538383325,0.0951492537313433,3.295045459323103,0.007223633263540849,1.073241683656623
2703,"root vegetables, whole milk, citrus fruit",other vegetables,0.009150991357397052,0.1934926283680732,0.005795627859684799,0.6333333333333333,3.2731651777894553,0.004024978489768522,2.199565558996164
2710,other vegetables,"root vegetables, whole milk, citrus fruit",0.1934926283680732,0.009150991357397052,0.005795627859684799,0.02995270625328429,3.2731651777894553,0.004024978489768522,1.0214440213688372
2486,"shopping bags, rolls/buns",sausage,0.019522114895780377,0.09395017793594305,0.005998983223182512,0.3072916666666667,3.2707938762626267,0.004164877055038021,1.3079816980172854
2487,sausage,"shopping bags, rolls/buns",0.09395017793594305,0.019522114895780377,0.005998983223182512,0.06385281385281386,3.2707938762626263,0.004164877055038021,1.047354411371444
1575,citrus fruit,"tropical fruit, root vegetables",0.08276563294356888,0.021047280122013217,0.0056939501779359435,0.06879606879606881,3.2686441382093565,0.003951958716896924,1.051276403668445
1570,"tropical fruit, root vegetables",citrus fruit,0.021047280122013217,0.08276563294356888,0.0056939501779359435,0.2705314009661836,3.268644138209356,0.003951958716896924,1.2574007548389488
2329,"other vegetables, yogurt",whipped/sour cream,0.04341637010676157,0.07168276563294357,0.010167768174885612,0.23419203747072598,3.2670619695384255,0.007055562691889485,1.2122062968646274
2332,whipped/sour cream,"other vegetables, yogurt",0.07168276563294357,0.04341637010676157,0.010167768174885612,0.14184397163120566,3.267061969538425,0.007055562691889485,1.1146966265698068
2829,"other vegetables, yogurt, whole milk",tropical fruit,0.02226741230299949,0.10493136756481952,0.007625826131164209,0.34246575342465757,3.2637119040033986,0.0052892761060807855,1.3612502118285037
2836,tropical fruit,"other vegetables, yogurt, whole milk",0.10493136756481952,0.02226741230299949,0.007625826131164209,0.07267441860465117,3.2637119040033986,0.0052892761060807855,1.0543573986450414
283,frozen vegetables,chicken,0.04809354346720895,0.04290798169801729,0.006710726995424504,0.13953488372093023,3.251956354017414,0.0046471301125407035,1.11229612937798
282,chicken,frozen vegetables,0.04290798169801729,0.04809354346720895,0.006710726995424504,0.15639810426540282,3.251956354017414,0.0046471301125407035,1.1283834962270725
2810,root vegetables,"other vegetables, whipped/sour cream, whole milk",0.10899847483477376,0.014641586171835282,0.005185561769191663,0.04757462686567165,3.2492809390547266,0.003589651207299703,1.0345780799449487
2799,"other vegetables, whipped/sour cream, whole milk",root vegetables,0.014641586171835282,0.10899847483477376,0.005185561769191663,0.3541666666666667,3.2492809390547266,0.003589651207299703,1.3796152647719633
2408,"root vegetables, pip fruit",tropical fruit,0.015556685307574987,0.10493136756481952,0.0052872394509405184,0.33986928104575165,3.238967421593961,0.00365485518684114,1.3558960471542831
2409,tropical fruit,"root vegetables, pip fruit",0.10493136756481952,0.015556685307574987,0.0052872394509405184,0.050387596899224806,3.238967421593961,0.00365485518684114,1.0366790824107985
2814,"other vegetables, yogurt, whole milk",root vegetables,0.02226741230299949,0.10899847483477376,0.007829181494661922,0.35159817351598177,3.2257164519866426,0.0054020675151179,1.3741502395153842
2823,root vegetables,"other vegetables, yogurt, whole milk",0.10899847483477376,0.02226741230299949,0.007829181494661922,0.07182835820895522,3.225716451986642,0.0054020675151179,1.0533963155891302
2687,yogurt,"tropical fruit, whipped/sour cream",0.13950177935943062,0.013828164717844434,0.0062023385866802234,0.044460641399416904,3.215223589435774,0.004273285003265626,1.0320577864280072
2682,"tropical fruit, whipped/sour cream",yogurt,0.013828164717844434,0.13950177935943062,0.0062023385866802234,0.44852941176470584,3.215223589435774,0.004273285003265626,1.5603701067615656
2828,"tropical fruit, whole milk, other vegetables",yogurt,0.01708185053380783,0.13950177935943062,0.007625826131164209,0.4464285714285714,3.200163994169096,0.005242877586946177,1.5544483985765123
2837,yogurt,"tropical fruit, whole milk, other vegetables",0.13950177935943062,0.01708185053380783,0.007625826131164209,0.05466472303206996,3.2001639941690954,0.005242877586946177,1.0397561303528262
1138,"other vegetables, root vegetables",beef,0.047381799694966954,0.05246568378240976,0.007930859176410779,0.16738197424892706,3.190313404531391,0.005444940656573163,1.1380180189623637
1143,beef,"other vegetables, root vegetables",0.05246568378240976,0.047381799694966954,0.007930859176410779,0.15116279069767444,3.190313404531391,0.005444940656573163,1.1222625373456554
1724,whipped/sour cream,"other vegetables, domestic eggs",0.07168276563294357,0.02226741230299949,0.005083884087442806,0.07092198581560283,3.185012468020337,0.0034876943900747693,1.0523686630937181
1721,"other vegetables, domestic eggs",whipped/sour cream,0.02226741230299949,0.07168276563294357,0.005083884087442806,0.228310502283105,3.185012468020337,0.0034876943900747693,1.2029673037064224
2758,"other vegetables, whole milk, rolls/buns",root vegetables,0.017895271987798677,0.10899847483477376,0.0062023385866802234,0.3465909090909091,3.179777603459973,0.004251781233256717,1.3636197254702596
2767,root vegetables,"other vegetables, whole milk, rolls/buns",0.10899847483477376,0.017895271987798677,0.0062023385866802234,0.05690298507462686,3.1797776034599727,0.004251781233256717,1.0413612941929573
